"imageUrl","title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categoryName","url"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4no4Rg4elS4fqfkqvprTBKYwXhKEeepxI2Ff-M_1lexj05sdZbuIT1orXgtkA3ia0OLVUBVHDwGhHlYeKXxNYFDdIe0HrlfTl6KIqub5EDTRBX7_lQ4rFeiyL8yDrNsmV0piYzQ=w408-h306-k-no","Cafetería Vivanco","4.4","43","Moneda S/n. Esquina con insurgentes Tlalpan","Tlalpan, Ciudad de México","CDMX","MX",,"+52 55 5171 5904","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Vivanco&query_place_id=ChIJCV7OkZ8BzoURDLgql9bg25k"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npSqvkYzI1oNPFdBz_HzE1QFWUkPx4eCl2mShGfywtRIP22J9L5kbdJtucoXizElFa4n3bUGR1nBD_57W8VA2qDWqdUBPWIUoh0j4TEN9eaGAD2pjHYRfuPJA3UsWw06b3WR_k=w408-h544-k-no","PUNTO CAFÉ BARRA DE CAFÉ DE ESPECIALIDAD","4.3","211","Nezahualpilli 26, esquina, C. Tonantzin","Miguel Hidalgo, Ciudad de México","CDMX","MX",,"+52 55 7045 1085","Cafetería","https://www.google.com/maps/search/?api=1&query=PUNTO%20CAF%C3%89%20BARRA%20DE%20CAF%C3%89%20DE%20ESPECIALIDAD&query_place_id=ChIJw1-xvbf40YUR3e1An_PBiCs"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nraYhahPuYSU1VERbTso_4wQHeSuCKLKlDil3520eSRfhIXp5MrirwDP40XTk7yLgXRCWR574d5h8XZheKAsESh6Q5LtVkttNxOxjgEaShqNt76Gz9pRHcqxFHWfIsyXOoROQg2=w408-h306-k-no","CAFETERIA LA CATEDRAL DEL BUEN CAFE","4.4","216","Av Emilio Carranza 25","Venustiano Carranza, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=CAFETERIA%20LA%20CATEDRAL%20DEL%20BUEN%20CAFE&query_place_id=ChIJXYDWkK7-0YUR-iEBp77JXVk"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrvz6OZL-nFNMsRYiArgtZndgwcEKvvmFW90hxvfsG6mTyAhSqX74fKKQP2LcIyKvXqib277rFiRv3H0Fcnd6k5yBnzzICF6EZNYCIRafcVPnA8iev3BoQQtHq1tS6gKVZ84us=w408-h306-k-no","La Gula Creperia y Cafetería","4.5","129","Relaciones Exteriores 48","Venustiano Carranza, Ciudad de México","Cd. de México","MX","https://www.facebook.com/LaGulaI","+52 55 2675 5459","Cafetería","https://www.google.com/maps/search/?api=1&query=La%20Gula%20Creperia%20y%20Cafeter%C3%ADa&query_place_id=ChIJjReWylH90YUR-CV2jYhOymw"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrK5O361PesfCZrRaUqMI5tPfs4XQ8LqZyw4W0T9lL0nzfh8OIoyZyq9nfdHS2W_6vwqDlB6k4UzIq8xBXvEcykKpmVP1xPKYt-mij2yaXk3H5m8EXZzkT2kEqpY63Z8sEBBEM=w408-h306-k-no","Café Son Villa de Cortés","4.4","1593","Leopoldo Lugones, Javier Sorondo y","Benito Juárez, Ciudad de México","CDMX","MX","http://www.facebook.com/cafeson","+52 55 5696 9446","Cafetería","https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20Son%20Villa%20de%20Cort%C3%A9s&query_place_id=ChIJ98KLzvn-0YURlk0fY7lpXpY"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqJgH4lC65evYvNH0ZCu083m0I7QgCYLmFbZLIr-_DpPb5UYrYxIVJDrbWQ-GjJqWPk8ukTJZa8w6ZwDGCn7KBYmOI3Lsf1wBfJOYmS0LDQWHbk9l3pMFX68jCD8lg6pe8djmsV=w408-h306-k-no","Café C","4.4","5772","Agustín González de Cossío 231","Benito Juárez, Ciudad de México","Cd. de México","MX","https://www.cafec.mx/","+52 55 2211 0547","Restaurante","https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20C&query_place_id=ChIJAbQLOfn_0YURH-S2CzDmpnU"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4np1LFNjon7_2QuYJ4a797UcKQgQvyBKrAgRtw5WrQhwV_ZIl_vxSV9emgd99vwtMkVvnpjRB3dnlAMTxsh22WorTOOoTPwHtyLb6M8CMGsAm-luvzNaanROdWY7tkpyokiSDKPp=w408-h306-k-no","Cafetería Quetzal","4.8","32","Juan Pablo Aldasoro 211","Venustiano Carranza, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Quetzal&query_place_id=ChIJhXsCQmr80YUR-q7o7rLf6dc"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VEp7CHSi6y_UZkmwuMwnvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=223.04683&pitch=0&thumbfov=100","Cafeteria Del 37","4.8","53","Tlaxcanes 37","Iztapalapa, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeteria%20Del%2037&query_place_id=ChIJ63mDO-P90YURb7hpf646RJ8"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEqEWqa03msvSbZE6vP5wk9mOtXdWLg3pusqd5mzlC6RvRKFxbts7r84O8X_E17xwHvpSUXHv4AWK0VIBRXPKJ_44ssUMX1RgcjFRR5TZuaYxZtYJ4Aev8jOP3McQBCS-jn__v=w408-h306-k-no","El Cafe-to","4.2","1308","Luz Saviñon 214","Benito Juárez, Ciudad de México","Cd. de México","MX","https://www.facebook.com/El-Cafe-to-1073206099363335/","+52 55 9429 3716","Cafetería","https://www.google.com/maps/search/?api=1&query=El%20Cafe-to&query_place_id=ChIJ5YGR_HL_0YURUX5tjafSYpg"
"https://lh3.googleusercontent.com/p/AF1QipOc_iRwSbXgF_Y2qqegEP1JaZDaDc5dRhjUGQtc=w408-h306-k-no","CAFETERIA LOVE SONG ☕️","4.4","142","Ote. 235-C 138","Iztacalco, Ciudad de México","Cd. de México","MX","https://www.facebook.com/lovesongcoffee/","+52 55 6181 2739","Cafetería","https://www.google.com/maps/search/?api=1&query=CAFETERIA%20LOVE%20SONG%20%E2%98%95%EF%B8%8F&query_place_id=ChIJBZpkIEP90YURJ6j6dhxFMC0"
"https://lh3.googleusercontent.com/p/AF1QipM2KufM3ZzrmnvscsUgnxUQ5kObnWeD1FKcAiV7=w408-h611-k-no","Gran Café Victoria - Barra de especialidad","4.7","33","Tolstoi 6","Miguel Hidalgo, Ciudad de México","Cd. de México","MX","http://www.grancafevictoria.mx/","+52 55 6286 4677","Cafetería","https://www.google.com/maps/search/?api=1&query=Gran%20Caf%C3%A9%20Victoria%20-%20Barra%20de%20especialidad&query_place_id=ChIJmRy_Kef_0YURcP6-w4Tolf4"
"https://lh3.googleusercontent.com/p/AF1QipONWHm-977UwQcPkVEKOMISpPnRrl2-mzi2DdlI=w408-h329-k-no","Aroma Buen Caffè","4.9","15","Presa Cointzio 10 local unico esq","Miguel Hidalgo, Ciudad de México","CDMX","MX","http://aromabuencaffe.com/","+52 720 385 5593","Cafetería","https://www.google.com/maps/search/?api=1&query=Aroma%20Buen%20Caff%C3%A8&query_place_id=ChIJQZPLLEAD0oURGk4z1U2DxgI"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrSsuxHoKU-QPQ2sViC45fws2zpX4KFq_0tr_nYCwqzugk4MSIzklIcwG0uCPegGft5muDH1iEWBZHZKBSqZ1WcmWE1tjqYRYDBycKvvAgJo6s4nX1mk0kJBQIQs8Am2g7Mt_2F=w408-h306-k-no","Finca Don Porfirio Cafetería san Rafael II","4.1","1287","Ignacio Manuel Altamirano 107","Cuauhtémoc, Ciudad de México","Cd. de México","MX","http://facebook.com/cusi.cafeteria","+52 55 5332 5962","Cafetería","https://www.google.com/maps/search/?api=1&query=Finca%20Don%20Porfirio%20Cafeter%C3%ADa%20san%20Rafael%20II&query_place_id=ChIJQUZj6c340YURRR_fB8ABMxk"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqH5nEqrm12voS2rutKMXRzhujSIVd7woUobQvCFh-tSxMZY_DeaddkUyBzEgRiBf2oYtApPloEviSIHKXTCkjw2MDcDdiXk6sxv4NQXrhfjIeSRnxXw1Qh6aZLjPGXkFV1-D_L=w408-h306-k-no","Constela Café","4.2","552","Cda. F.F.C.C. de Cuernavaca 780-Planta Baja","Miguel Hidalgo, Ciudad de México","Cd. de México","MX","https://constelacafe.com/",,"Cafetería","https://www.google.com/maps/search/?api=1&query=Constela%20Caf%C3%A9&query_place_id=ChIJqdJVCMED0oURmRa4ChFbQ7k"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqrgACs6fhRoY8h_dh7UkQwPaLVaVK8Mp28NHSZWqdR-xAaxnQbLpWd93wxXtqvlVMUmia62AgCpiJHXdEKkfqxsmHLC47UxEy1VC0K-KIPqqrnsWVHWis9_-0j8B246EPggBM8TQ=w408-h544-k-no","Chiquitito Café","4.4","534","Avenida Prado Norte 421","Miguel Hidalgo, Ciudad de México","Cd. de México","MX","http://www.chiquititocafe.com/","+52 55 5919 4374","Cafetería","https://www.google.com/maps/search/?api=1&query=Chiquitito%20Caf%C3%A9&query_place_id=ChIJh7SjMPUB0oURAsxw-bwm_zs"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqqztzm5vOawr63fr9ekQ1xxp_uqE8JHbHdZjPp9vDxAj2G5r5MYjjYZPKs1Gu24LmwiIf7UpB2SveFEiAblUMUTwegSPJRGBMlbbpD0nJodZnClrcVUE5_aTeFwt53GYd8dGQ=w426-h240-k-no","Cafetería La Cabaña","4.3","566","Playa Sur 20","Iztacalco, Ciudad de México","Cd. de México","MX","https://www.facebook.com/CAF%C3%89-LA-CABA%C3%91A-117833976074","+52 55 5579 3896","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20La%20Caba%C3%B1a&query_place_id=ChIJqXmiclz-0YURvIk89Hfrs-8"
"https://lh3.googleusercontent.com/p/AF1QipPH0gGSIxm-wzzfNRQxTJyM_iQmvv3y8reqkcKz=w408-h544-k-no","Cafetería Piso 73 (Cafetería de Barrio)","4.3","136","Elvira 50","Benito Juárez, Ciudad de México","Cd. de México","MX","http://www.piso73.com/","+52 55 5204 4317","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Piso%2073%20(Cafeter%C3%ADa%20de%20Barrio)&query_place_id=ChIJHf_6n7n_0YURoYp7PwMVWks"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4np3pyWAcOGlfUdIiM_A-Fv829LKkchM7w8xaxYsDblPhXn3wusEhrER29JZrxO5wX6lSHqDFLHHENzlDAk_NzIrdfoHAI8-smeVrKK1BHboWerccYgFLxyYCqrFr7GsDe2Mscoshw=w408-h544-k-no","Piel Morena, Cafetería de Barrio","4.2","1772","Enrique Rébsamen 250","Benito Juárez, Ciudad de México","Cd. de México","MX",,"+52 55 5639 6821","Cafetería","https://www.google.com/maps/search/?api=1&query=Piel%20Morena%2C%20Cafeter%C3%ADa%20de%20Barrio&query_place_id=ChIJFQE81w__0YUR3DlnVR4YCwU"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqqMOymERXMtUgab7DvzUtOcavV7E70jG0_YOSlb2EQHoRLu8EwAJ9vx67ssRgx5St_YAw5npWMgnH4Ot3EW-578lDYd24Qx88y1z0L8yje1RelUnpkeJsf970MuRIX63WRyXY0=w408-h306-k-no","Café Emir","4.5","331","Avenida Prado Norte 365","Miguel Hidalgo, Ciudad de México","Cd. de México","MX","http://www.emircafe.mx/","+52 55 5520 4009","Cafetería","https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20Emir&query_place_id=ChIJ63T2EfUB0oUR9_VDQCqL41A"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8zT0OYz_vuisBsypynJmTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=208.17517&pitch=0&thumbfov=100","CASi cafeteria",,"0","Cda. de Veracruz 89","La Magdalena Contreras, Ciudad de México","Cd. de México","MX",,"+52 55 3924 4740","Cafetería","https://www.google.com/maps/search/?api=1&query=CASi%20cafeteria&query_place_id=ChIJWf5LSZb_zYUR2TIzcQnW-0k"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4np8pFZyNCA6w742pgwe9skDYvF0nedV-3PbsTVLbDeiqsyhvOA01qbSRwxUE2qAgMv4EleUtsrbsHI4hWAXCL7wuJYMAmWERc1rkDatlNBv5ALbhjCVVwwrOE2yw8QJAARdUPse=w408-h306-k-no","Cafeteria De La Facultad de Química","3.8","71","Interior","Coyoacán, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeteria%20De%20La%20Facultad%20de%20Qu%C3%ADmica&query_place_id=ChIJUUrZmgMAzoURbCZAzYVyMDY"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr3GBPcRpKhpcYY0UifQqj2s0Atp7n5rkGHqoXYx9jnVMM8fm8ODPPF3c9ACJx4tcJ4rw4N0izU_aSsfOGm1hUKhX6BXbWrFjslq-hZbG3kLRDTAHpFtuzLGreibjdM5DXbmUnB=w426-h240-k-no","Cafetería las Islas","3.7","818","Escolar 3000","Coyoacán, Ciudad de México","Cd. de México","MX",,"+52 56 5835 3328","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20las%20Islas&query_place_id=ChIJ2cR0LwIAzoURPZQ5VuTgxSE"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrzMq5hOTcsk-kG2gHsfqcBscPIcMsYTNRg1kr_2kDvN-Z_hkQ3gm5MEZfEohlAb53Mwi5P3ODJ11IuFzkJEKUgN8qc6ZEnF7qiQlXxnaa3BS-TcL1n4GF7AScdRWmiv86Ab4_patbAs9U=w408-h306-k-no","Cafetería Carruselle","3.9","21","Enseñanza 57","Tlalpan, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Carruselle&query_place_id=ChIJUQo4YwABzoURMxUsIBWN6rA"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npTTb6d6UkqLKSVu18VWwe1yMZtVwUJVg5oh9cP0a1aIm6FUr8MmeFX61qogcZ9cOMvh6vkmX8bnXMwWhho_GQ7qNtJ1HN_WtaXWyev9IWrck1OY2xYJBZQuplTqzvPLW2S7uQK_Q=w408-h306-k-no","La Panera Cafetería y Pan Artesanal","2.3","30",,"Tlalpan, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=La%20Panera%20Cafeter%C3%ADa%20y%20Pan%20Artesanal&query_place_id=ChIJ-c45UdYBzoURCOVECC5VWsk"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq6noArRbrljvQ7KUgIMbLqm3KcHtnTwK2f_h60Gic_2OWBrEYm7sqxR3VpWpNJjTJN8GoxfCeQ8VxpyscU7Tt4364cmRS1gdO3_nkkZIEgRmmxZ7aX4-M-RGuXWzKoKTsUebkmDA=w408-h306-k-no","Librería del Fondo de Cultura Económica Elsa Cecilia Frost","4.5","1063","Ignacio Allende s/n","Tlalpan, Ciudad de México","Cd. de México","MX","http://www.fondodeculturaeconomica.com/","+52 55 5655 2997","Cafetería","https://www.google.com/maps/search/?api=1&query=Librer%C3%ADa%20del%20Fondo%20de%20Cultura%20Econ%C3%B3mica%20Elsa%20Cecilia%20Frost&query_place_id=ChIJYZk8918AzoURFDbL2MNZaWA"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr52n71MptE86VBUY8yDMMHyHPfZvShfdqtPfbACvDdMecTsgNh0284oTsnMCSmU313Zn67cYU8XFMwmG81lSfF_Ekl7J0UHaVgQlhcTGKyZ1KZnkIEigtYjtOYU6AkjZDzeArY=w408-h306-k-no","Parque de Trampolines Salón de fiestas infantiles Jumping Cafetería","4.5","349","C. Chichimecas 518","Coyoacán, Ciudad de México","Cd. de México","MX",,"+52 55 1765 9421","Servicio de fiestas infantiles","https://www.google.com/maps/search/?api=1&query=Parque%20de%20Trampolines%20Sal%C3%B3n%20de%20fiestas%20infantiles%20Jumping%20Cafeter%C3%ADa&query_place_id=ChIJFTHfY0AAzoURKdXyTX7nusU"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CovqcocPRzlVlKlsRdHRsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=127.53779&pitch=0&thumbfov=100","Cafetería Alimentos preparados","4.5","2","Av Renato Leduc 191","Tlalpan, Ciudad de México","Cd. de México","MX",,"+52 55 5424 0621","Restaurante","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Alimentos%20preparados&query_place_id=ChIJtwXbcVkAzoURSB7wg-_eTSQ"
"https://lh3.googleusercontent.com/p/AF1QipO2Ah0xXApNDAxMxqRxdmCFLFL_e7u71beCj7tz=w408-h408-k-no","Cafetería Veintidós","3.5","2","Sinanche 401","Tlalpan, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Veintid%C3%B3s&query_place_id=ChIJY0VFrnn_zYURNKkv1M9MS4Q"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J2VIfvbAR69tsw2nALAnMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.31813&pitch=0&thumbfov=100","Cafetería Filosofía y Letras","2.6","19",,"Coyoacán, Ciudad de México","Cd. de México","MX",,,"Restaurante","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Filosof%C3%ADa%20y%20Letras&query_place_id=ChIJ_a57tAEAzoURmUbaXtHw3yY"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7m7DuEPRFj8HzMbfp5jappYjBjQQOijIskSJ6nndRWNXdzeP1yvBwmTh7zqipEbAwnyhihzSFtDCTxPs_-3DO51KkEPFuQ6UDV_EJwA9Wdsosap3fKy4cdgcTZ9rif_2xbHmJZ39CXOs=w408-h544-k-no","Cafeteria de la unidad de posgrado","2.4","13","Cto. de los Posgrados S/N","Coyoacán, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeteria%20de%20la%20unidad%20de%20posgrado&query_place_id=ChIJP2SdD6oBzoURxKw4ug7Or7g"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npQ2QlGDt3dudcP7iRHeRB1qw32c2Wt5WrHSXuWPR--TyARpvIqLQMJ39PZ1agR3L-EyZqe-6LiqVFwNeSVDz21nMziiaNmo3GjC9Ucd7PpUSR4CodsPWu32T7xOYefO9PX3IVo=w408-h814-k-no","Cafetería ""La terraza del investigador""","3.7","3","Av Cd Universitaria 301","Coyoacán, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20%22La%20terraza%20del%20investigador%22&query_place_id=ChIJUcPwOmr_zYURBZMdDmsxA9E"
"https://lh3.googleusercontent.com/p/AF1QipP5PBWUDe-xJVjGfq3C8Rh363z1iDW-3hLp2BK6=w408-h266-k-no","Cafetería Franco",,"0","Hopelchén","Tlalpan, Ciudad de México","Cd. de México","MX",,"+52 56 5535 7780","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Franco&query_place_id=ChIJ9UysTa3_zYURhqzSQvS9fXU"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0aeU3h8vPaBXiX6c21ZjcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=223.26578&pitch=0&thumbfov=100","CAFETERIA DE LUCIO'S",,"0","Ferrocarril de Cuernavaca","Tlalpan, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=CAFETERIA%20DE%20LUCIO'S&query_place_id=ChIJWZsLxlr-zYURFtJ_O_NMkU0"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xLmn09E41DhIVrjXKQFm-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.08664&pitch=0&thumbfov=100","Cafetería alices","3","2","C. Durango 30","La Magdalena Contreras, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20alices&query_place_id=ChIJ816ATon_zYURz0SrfQ3P10s"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yiCHtp-vDK6stDUUbcF5wQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.36224&pitch=0&thumbfov=100","Cafeteria DXN Dulcinea","3.5","6","Tejamanil 261","Coyoacán, Ciudad de México","Cd. de México","MX",,"+52 55 6491 2462","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeteria%20DXN%20Dulcinea&query_place_id=ChIJ9-wsMhYAzoUR0Wvn_wMHWwk"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7NySrzZ76snpGSWxiUOxqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.84721&pitch=0&thumbfov=100","YuKi Cafetería y más...",,"0","Soledad","Álvaro Obregón, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=YuKi%20Cafeter%C3%ADa%20y%20m%C3%A1s...&query_place_id=ChIJITX7zPwB0oURCYq4z0K61gA"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5NiSdZi6KrtERz6Nn21ypQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.69766&pitch=0&thumbfov=100","Preparacion de alimentos para una marca de cafeteria",,"0","Esquina Camilpa, Av. Pedro Henríquez Ureña","Coyoacán, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Preparacion%20de%20alimentos%20para%20una%20marca%20de%20cafeteria&query_place_id=ChIJgydQVwABzoURnq-GUH9WdXs"
"https://lh3.googleusercontent.com/p/AF1QipNPR4bgZKF961oKxy8AXxSWyWTmGKfndOza92cG=w960-h240-k-no","Cafetería El Sonoro",,"0","Luis Echeverría Álvarez 120-Local 39","Tlalpan, Ciudad de México","Cd. de México","MX",,"+52 56 4152 9174","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20El%20Sonoro&query_place_id=ChIJ3T34Csf_zYURT8XAZN70Ipw"
"https://lh3.googleusercontent.com/p/AF1QipNjcy8uW0E4y9YYi59DwuNZEwcpTxM9pxeGyrK1=w426-h240-k-no","Cafeteria playa del carmen","4.9","7","Antigua, Subida a San Bernabé 5","La Magdalena Contreras, Ciudad de México","CDMX","MX",,"+52 55 3589 7192","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeteria%20playa%20del%20carmen&query_place_id=ChIJn-SNRNf_zYURy52ZyfaW_wI"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrvoeS5Da_-itL0tJfiFck2z0QGQfQ8XCiWIUOjYH2rS2gBpO3cl5WDuRd60OnVP6-8jl9HmTT2xYyimsw33M_4pXMU1veyzDFlU9vbJeMPkBbDNzXpumbV238gJN8TD3h8zOh5Aw=w408-h544-k-no","Cafeteria CAMYFER","4.8","5","C. Ayle manzana 124-lote 11","La Magdalena Contreras, Ciudad de México","Cd. de México","MX",,"+52 55 4016 3469","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeteria%20CAMYFER&query_place_id=ChIJVWc8EBb_zYUR0hkZ-ifg4fc"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nopJ1Oaqm0q_IH4x316dAOmu3DuU5TTL_cMOFBP2FOlW5rks3bR9TAtYNE9fsbdn1gOmMZL6kf7XOZFMXeBonmwgncpZFsklseRgtRoTLDjsnfIYc06ra3c1IijxzT9qcCtJsPI=w408-h544-k-no","CAFETERÍA AJUSCO","4.7","11","Amatenango 13-14","Tlalpan, Ciudad de México","Cd. de México","MX",,"+52 55 1194 7033","Cafetería","https://www.google.com/maps/search/?api=1&query=CAFETER%C3%8DA%20AJUSCO&query_place_id=ChIJzQgN71n_zYURJAR6bC_hF28"
"https://lh3.googleusercontent.com/p/AF1QipOsgPUzzZ0S0g4l0yNwhLM7tiVf4KrUl0-VVLCk=w408-h861-k-no","Cafetería Corazón Contento","4.9","14","C. 12 Ote. Manzana 17-Lote 5","Tlalpan, Ciudad de México","Cd. de México","MX",,"+52 55 2495 7661","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Coraz%C3%B3n%20Contento&query_place_id=ChIJcUDhx0YBzoUR_AnPjOhAP7s"
"https://lh3.googleusercontent.com/p/AF1QipOtvgtoPZfS0_j0AjN3vQjT4wUvbPKeS9sWlXFq=w408-h544-k-no","Cafetería y Restaurant Lunero","4.2","12","C. John F. Kennedy 9","Tlalpan, Ciudad de México","Cd. de México","MX",,"+52 55 7692 4903","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20y%20Restaurant%20Lunero&query_place_id=ChIJdcvaDHIBzoURFHHmBrvParw"
"https://lh3.googleusercontent.com/p/AF1QipNkViM109j7y2dbuHpEEOF9K94cLCgEp6sQXipi=w408-h544-k-no","Cafeteria MEPAVI","5","11","14630 Calle, Del Duque","Tlalpan, Ciudad de México","CDMX","MX",,"+52 55 1905 8812","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeteria%20MEPAVI&query_place_id=ChIJke2TvK8BzoURT6DFOOqf9Po"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npZb1dxQ9tEOxfOVZwD4Jq0nHpolKAPXJUTOl2JzxY9_KQl03-cr45L_G_0X5QDv1rVHzhaJJR6LaGy1-reHhWtgRGOMkbe8OD52Z0RI6k-jhlk9NcgcQWfWdx49mAS-kU7jjE=w426-h240-k-no","Cafeteria Sesi Jasi","4.3","15","Miramontes L-2","Tlalpan, Ciudad de México","Cd. de México","MX",,"+52 55 8225 7295","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeteria%20Sesi%20Jasi&query_place_id=ChIJMfLrRJz_zYURq9HRDWa1jI4"
"https://lh3.googleusercontent.com/p/AF1QipM8njVFP92vRijOZkOoE58D7WZlfgAJhshkgR3C=w408-h337-k-no","Cafetería Koru","5","3","Seye 212, entre Halacho y Tenosique","Tlalpan, Ciudad de México","Cd. de México","MX",,"+52 55 7704 3853","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Koru&query_place_id=ChIJVb6je_D_zYUR6PaUtydzUtM"
"https://lh3.googleusercontent.com/p/AF1QipOBnnCaxKU4Yf6TWKJfVGIVje_TkrI-ngsXRzz4=w877-h240-k-no","Paletería y cafetería Otirev","5","3","Ampliación miguel hidalfo 3ra sección Mzn 127 lotr 941","Tlalpan, Ciudad de México","CDMX","MX",,"+52 55 4647 3397","Cafetería","https://www.google.com/maps/search/?api=1&query=Paleter%C3%ADa%20y%20cafeter%C3%ADa%20Otirev&query_place_id=ChIJ7_9RZyn_zYURpIVlUM41qFk"
